word,category,level
jjyy.jjyy.hi.cn,违法广告,违规
jk.258wyt.com,违法广告,违规
jk0.info,违法广告,违规
jkasd.8800.org,违法广告,违规
jkjjkk.cn,违法广告,违规
jkk.tw,违法广告,违规
jkrr.3322.org,违法广告,违规
jksdwil.cn,违法广告,违规
jkuis.cn,违法广告,违规
jl.chura.pl,违法广告,违规
jmbioanalises.com.br,违法广告,违规
jmghys.cn,违法广告,违规
jmp1.5166.info,违法广告,违规
jmp8.5166.info,违法广告,违规
jmp9.5166.info,违法广告,违规
jnby.9966.org,违法广告,违规
jnjhjyy.cn,违法广告,违规
jnnzitang.3322.org,违法广告,违规
jnyfjju.3322.org,违法广告,违规
job.cust.edu.cn,违法广告,违规
job.icxo.com,违法广告,违规
jobstopfil.biz,违法广告,违规
jockeybbs.cn,违法广告,违规
join.celebritymixup.com,违法广告,违规
join.disgraced18.com,违法广告,违规
join.gagthatgranny.com,违法广告,违规
join.pornprosnetwork.com,违法广告,违规
jornalglobo.tempsite.ws,违法广告,违规
josecure.com,违法广告,违规
joyshion.170.cnnicidc.com,违法广告,违规
jp.93bb.info,违法广告,违规
jp1334.91mt.com,违法广告,违规
jpg.cv1l.com,违法广告,违规
jptj.pc2.cc,违法广告,违规
jq.25gao.com,违法广告,违规
jqdy.6600.org,违法广告,违规
jqqj.cn,违法广告,违规
jqspz.cn,违法广告,违规
jrx88.9966.org,违法广告,违规
js-wr28.com,违法广告,违规
js.23xxoo.com,违法广告,违规
js.bestlovelong.com,违法广告,违规
js.mumayi.net,违法广告,违规
js.union001.com,违法广告,违规
js.zcool.cc,违法广告,违规
jsani.cn,违法广告,违规
jt8700.cn,违法广告,违规
jtjdi.cn,违法广告,违规
jtse.info,违法广告,违规
judoinfo.com,违法广告,违规
jujll.3322.org,违法广告,违规
juk7ik.3322.org,违法广告,违规
julionejurmon.com,违法广告,违规
julybbs.com,违法广告,违规
jun.wuming100.com,违法广告,违规
jun88.9966.org,违法广告,违规
jupitermotors.com.au,违法广告,违规
justimportant.com,违法广告,违规
justnewleft.ru,违法广告,违规
juuz.org,违法广告,违规
juyg.8800.org,违法广告,违规
jw961.cn,违法广告,违规
jwieiuu.cn,违法广告,违规
jx3.bigfoot-l78.com.cn,违法广告,违规
jx5178.3322.org,违法广告,违规
jxox.8800.org,违法广告,违规
jytip.cn,违法广告,违规
jytok.tk,违法广告,违规
jz2009jx.com,违法广告,违规
jz926.3322.org,违法广告,违规
jzxm1.3322.org,违法广告,违规
k.5x7x.com,违法广告,违规
k.6xx8.com,违法广告,违规
k.77xx77.cn,违法广告,违规
k.99xx99.cn,违法广告,违规
k.9ss8.com,违法广告,违规
k.kekese.com,违法广告,违规
k.kghh2.cn,违法广告,违规
k.perfectexe.com,违法广告,违规
k.qq16800.com,违法广告,违规
k.yidianse.com,违法广告,违规
k001.2288.org,违法广告,违规
k17mm.3322.org,违法广告,违规
k2uy.cn,违法广告,违规
k767.com,违法广告,违规
k927.9559cck.cn,违法广告,违规
kaba.979797.net,违法广告,违规
kaba.duozz.com,违法广告,违规
kai.ppvsrs.com,违法广告,违规
kaixin-200.com,违法广告,违规
kaixin8080.com,违法广告,违规
kaj11mv122i.com,违法广告,违规
kak2.u2m.ru,违法广告,违规
kakgezaebalsha.com,违法广告,违规
kaksosatblog.info,违法广告,违规
kakzhe.com,违法广告,违规
kamz.net,违法广告,违规
kan.sewytwang.info,违法广告,违规
kan03.9966.org,违法广告,违规
kan05.9966.org,违法广告,违规
kan06.9966.org,违法广告,违规
kan08.9966.org,违法广告,违规
kan31ni.cn,违法广告,违规
kansez.cn,违法广告,违规
kanshou1.3322.org,违法广告,违规
kaokaoni-iq.110860.cn,违法广告,违规
kaokaoni.sh.cn,违法广告,违规
kaoshi.qingchun001.cn,违法广告,违规
kaosini123.3322.org,违法广告,违规
kapa8080.com,违法广告,违规
karioni.net,违法广告,违规
kasperskiy-huesos.com,违法广告,违规
kaspersky.ccfish.cn,违法广告,违规
kat15.com,违法广告,违规
kav.9iwawa.com,违法广告,违规
kav6.9966.org,违法广告,违规
kazirnayatema.cn,违法广告,违规
kcot.3322.org,违法广告,违规
kcs.cn,违法广告,违规
kdddaber.com,违法广告,违规
kdf21.2288.org,违法广告,违规
kdx.gvc86.cn,违法广告,违规
kdx.kds85.cn,违法广告,违规
kdx.kfg86.cn,违法广告,违规
kdx.khf84.cn,违法广告,违规
kdx.ldc86.cn,违法广告,违规
kdx.sxd65.cn,违法广告,违规
keailou.adwa23.com,违法广告,违规
kede.hpg.ig.com.br,违法广告,违规
kef-yahoo.com,违法广告,违规
kekese.com,违法广告,违规
kel.2012avi.com,违法广告,违规
kendall-web-lab.com,违法广告,违规
keowo.cn,违法广告,违规
kepko.net,违法广告,违规
kertenkelereklam.com,违法广告,违规
kestiny.com,违法广告,违规
kewyr82.cn,违法广告,违规
key.91mt.com,违法广告,违规
keybizz.org,违法广告,违规
keyru.01lm.com,违法广告,违规
kf-yahoo.com,违法广告,违规
kghytghu.cn,违法广告,违规
kghytgv.cn,违法广告,违规
kghytgvbn.cn,违法广告,违规
kh76t.3322.org,违法广告,违规
khoi3n.3322.org,违法广告,违规
kied.9966.org,违法广告,违规
kievsk.com,违法广告,违规
kikimm.com,违法广告,违规
kill52000.com,违法广告,违规
killavp.9966.org,违法广告,违规
kindbaby.ru,违法广告,违规
kingdol.com,违法广告,违规
kingkinglove.tk,违法广告,违规
kingstar.3322.org,违法广告,违规
kiopldid.net,违法广告,违规
kioytrfd.com,违法广告,违规
kiskecaq.cn,违法广告,违规
kisos.cn,违法广告,违规
kissfromde.cn,违法广告,违规
kissnimadehaoma.2288.org,违法广告,违规
kiwiwi.me,违法广告,违规
kj33ijfek.cn,违法广告,违规
kj88hg.3322.org,违法广告,违规
kj8l.kmip.net,违法广告,违规
kjasoi.cn,违法广告,违规
kjbdr.in,违法广告,违规
kjhur.cn,违法广告,违规
kjkkkk.cn,违法广告,违规
kjy6fj.3322.org,违法广告,违规
kk.8x8s.com,违法广告,违规
kk.a.5d6d.net,违法广告,违规
kk.henhao321.cn,违法广告,违规
kk.hh51888.cn,违法广告,违规
kk.lelewyt.cn,违法广告,违规
kk48.com,违法广告,违规
kka.qingchun-meinv.cn,违法广告,违规
kkaa.dns0755.net,违法广告,违规
kkaabb.w19.dvbbs.net,违法广告,违规
kkac.dns0755.net,违法广告,违规
kkaf.dns0755.net,违法广告,违规
kkaj.dns0755.net,违法广告,违规
kkak.dns0755.net,违法广告,违规
kkan.dns0755.net,违法广告,违规
kkbobo.net,违法广告,违规
kkbyl.com,违法广告,违规
kkdft.cn,违法广告,违规
kkk1.co.cc,违法广告,违规
kkk3452.3322.org,违法广告,违规
kkkipmm.3322.org,违法广告,违规
kkkk789.8866.org,违法广告,违规
kkkppptt.cn,违法广告,违规
kkloirr.3322.org,违法广告,违规
kkxv.in,违法广告,违规
kkxx.wowdnfs.com,违法广告,违规
kl1314.91mt.com,违法广告,违规
klawesd.cn,违法广告,违规
klikvp.cn,违法广告,违规
klingerlawcenter.com,违法广告,违规
kliuresd.7766.org,违法广告,违规
kllm04.cn,违法广告,违规
kloyndvrot.info,违法广告,违规
kmcc.send4u.co.kr,违法广告,违规
kmdl101.com,违法广告,违规
kmm.ss.la,违法广告,违规
kmm58.com,违法广告,违规
kmwo.3322.org,违法广告,违规
knownsec.8800.org,违法广告,违规
ko.807090.cn,违法广告,违规
ko.abcdnf.com,违法广告,违规
kobra5.net,违法广告,违规
kojd.9966.org,违法广告,违规
kokkosik.com,违法广告,违规
kol-development.com,违法广告,违规
koliartoge.com,违法广告,违规
kolinhopewaqs.com,违法广告,违规
koliopewaqs.com,违法广告,违规
komojoke.cn,违法广告,违规
kor-programms.com,违法广告,违规
kotycnt.info,违法广告,违规
kout.tbag.info,违法广告,违规
koxx.2288.org,违法广告,违规
kpaxikey.cn,违法广告,违规
kpizuyuw.cn,违法广告,违规
kruisverheffingbrugge.be,违法广告,违规
ksn.a1974.wrs.mcboo.com,违法广告,违规
ksss.us,违法广告,违规
kt4lwumfhjb7a.cn,违法广告,违规
ktlzkz.bofisifax.cn,违法广告,违规
ku.perfectexe.com,违法广告,违规
ku1.installstorm.com,违法广告,违规
ku4000.cn,违法广告,违规
kuaiboba.com,违法广告,违规
kuaile358.3322.org,违法广告,违规
kuaileshanyang.cn,违法广告,违规
kuaim009.cn,违法广告,违规
kugoux032.hs3mmt.com,违法广告,违规
kukerq.com,违法广告,违规
kumogroup.cn,违法广告,违规
kunzhasheng.com.cn,违法广告,违规
kurtz-media.com,违法广告,违规
kusika.ru,违法广告,违规
kusika911.ru,违法广告,违规
kuwaityah.100free.com,违法广告,违规
kvf.dns0755.net,违法广告,违规
kwaada.info,违法广告,违规
kx111.cn,违法广告,违规
kxkx.thesswws.com,违法广告,违规
kybbt.cn,违法广告,违规
kyhug1.cn,违法广告,违规
kytickabila.com,违法广告,违规
kzvi4iiutr11e.cn,违法广告,违规
l-ai.cn,违法广告,违规
l.2010wyt.com,违法广告,违规
l.94saomm.com,违法广告,违规
l.bugxue.com,违法广告,违规
l.sog369.com,违法广告,违规
l.uye123.com,违法广告,违规
l11l10oo0.qaqa126.8866.org,违法广告,违规
l2-life.ru,违法广告,违规
l3ie445b.cn,违法广告,违规
l9l9i.cn,违法广告,违规
l9sk.com,违法广告,违规
la113.cn,违法广告,违规
la2slash.ru,违法广告,违规
la5252.2288.org,违法广告,违规
ladh.cz.cc,违法广告,违规
lafastfind.com,违法广告,违规
lagunabich.cn,违法广告,违规
laibuji.w528e.cn,违法广告,违规
laikaha.cn,违法广告,违规
lailai11.3322.org,违法广告,违规
lalafafa123369.midea.gx.cn,违法广告,违规
lalocationmanager.com,违法广告,违规
langke.bad.mn,违法广告,违规
langke.fw.nu,违法广告,违规
langke.shit.la,违法广告,违规
langma.w110.badudns.cc,违法广告,违规
langmm.us.to,违法广告,违规
langqun1.com,违法广告,违规
langye.vicp.net,违法广告,违规
lanuevaeradeldesarrollo.com,违法广告,违规
laoding.net,违法广告,违规
laogong.info,违法广告,违规
last-videos-online.com,违法广告,违规
lastcountb.com,违法广告,违规
lastcountc.com,违法广告,违规
laverdad.0fees.net,违法广告,违规
lawd.poloi999.cn,违法广告,违规
lazzarimages.com,违法广告,违规
lb.mainpage.cc,违法广告,违规
lb.perfectexe.com,违法广告,违规
lciejqe.cn,违法广告,违规
le_1.520xz.com,违法广告,违规
leakstar.com,违法广告,违规
leawo.cn,违法广告,违规
leoe.3322.org,违法广告,违规
leonardandself.com,违法广告,违规
lesso.ppeb.tk,违法广告,违规
leus.akpe.name,违法广告,违规
lf9886.91mt.com,违法广告,违规
lgbincolar.com,违法广告,违规
lhhhh112.3322.org,违法广告,违规
li.5lsf.com.cn,违法广告,违规
li1l.3322.org,违法广告,违规
li28.vicp.net,违法广告,违规
li3bn.3322.org,违法广告,违规
lian.10000ip.cn,违法广告,违规
liao.577renti.cn,违法广告,违规
liao.w4.8868.in,违法广告,违规
lieshazhe.com,违法广告,违规
likesondemand.com,违法广告,违规
lilj.us,违法广告,违规
linbiao.9966.org,违法广告,违规
linda.lucas232.pochta.ru,违法广告,违规
linezing.8800.org,违法广告,违规
lingluanqi.cn,违法广告,违规
lingqi-taobao.com,违法广告,违规
link.veexx.com,违法广告,违规
link2.topwyt.com,违法广告,违规
link666.info,违法广告,违规
linkmater.com,违法广告,违规
linofoster.com,违法广告,违规
linshi1.8888168.cn,违法广告,违规
linuxcostablanca.com,违法广告,违规
lir.nna.cc,违法广告,违规
lishi.maya777.com,违法广告,违规
list.9bic.net,违法广告,违规
list.htmi3.com,违法广告,违规
litedownloadseek.cn,违法广告,违规
liteonlineantivirusscan.com,违法广告,违规
litetoplocatesite.cn,违法广告,违规
liteurl.com,违法广告,违规
litianyi.down.lv-n.cn,违法广告,违规
liudidi.9966.org,违法广告,违规
liugirl.cn,违法广告,违规
liuhecai.cc,违法广告,违规
liushizhounian.qqxuexiao.com,违法广告,违规
liuyang.h19.y733.cn,违法广告,违规
liuyang03.l123.e80888.com,违法广告,违规
liveantimalwarequickscnan.com,违法广告,违规
liveantivirusscanner.com,违法广告,违规
livenv.co.cc,违法广告,违规
livestar.info,违法广告,违规
liy.nna.cc,违法广告,违规
liyongcctv.com,违法广告,违规
liz.8866.org,违法广告,违规
lizhao5.cn,违法广告,违规
lj.mir2180.com,违法广告,违规
lj3q.biz,违法广告,违规
lj8jl.3322.org,违法广告,违规
lkbbs.mba.org.cn,违法广告,违规
lkji9.cn,违法广告,违规
lky.nna.cc,违法广告,违规
ll.2015wyt.com,违法广告,违规
ll.9981ly.com,违法广告,违规
ll.pin6.biz,违法广告,违规
ll.wwooaini88.com,违法广告,违规
llest.taoibaa.cn,违法广告,违规
lllfff.com,违法广告,违规
llst.taoibcc.cn,违法广告,违规
llst.taoibes.cn,违法广告,违规
llu76hg.9966.org,违法广告,违规
llwa.3322.org,违法广告,违规
lly9.com,违法广告,违规
lm.registear.info,违法广告,违规
lmok1234xing.w239.dns911.cn,违法广告,违规
lndns1.cncmax.cn,违法广告,违规
lndns10.cncmax.cn,违法广告,违规
lndns2.cncmax.cn,违法广告,违规
lndns3.cncmax.cn,违法广告,违规
lndns4.cncmax.cn,违法广告,违规
lndns5.cncmax.cn,违法广告,违规
lndns6.cncmax.cn,违法广告,违规
lndns7.cncmax.cn,违法广告,违规
lndns8.cncmax.cn,违法广告,违规
lndns9.cncmax.cn,违法广告,违规
lnfcjcy.gov.cn,违法广告,违规
lnt888.3322.org,违法广告,违规
lo1j.8800.org,违法广告,违规
lo9988.cn,违法广告,违规
load.ddos.loadcode.meibu.com,违法广告,违规
loaddasig.com,违法广告,违规
loading.own.cz,违法广告,违规
lock8.vicp.net,违法广告,违规
lodfewpleaser.com,违法广告,违规
log.adsence.co.kr,违法广告,违规
log.y5z.info,违法广告,违规
login.ageofrappelz.com,违法广告,违规
logixoft.com,违法广告,违规
lonelywifehookup.com,违法广告,违规
longyitiaov7.cn,违法广告,违规
look.ikik.cn,违法广告,违规
look1314.cn,违法广告,违规
lookjh.com,违法广告,违规
lopaman.com,违法广告,违规
lorentil.cn,违法广告,违规
los.nna.cc,违法广告,违规
loskut.cn,违法广告,违规
lousecn.cn,违法广告,违规
love-yes.wyt91.com,违法广告,违规
love.cankj.cn,违法广告,违规
loveh.sv2.sgedns.cn,违法广告,违规
loveing.count.xj.cn,违法广告,违规
loveuu.org.cn,违法广告,违规
lovexe04.9966.org,违法广告,违规
loveyou.wwooaini88,违法广告,违规
lowprice-meds.net,违法广告,违规
loyal-porno.com,违法广告,违规
loyaltube10.com,违法广告,违规
lp36.net,违法广告,违规
lpifip.ttqipai.com,违法广告,违规
lscode.3322.org,违法广告,违规
lsn.qc.cx,违法广告,违规
lso022.cn,违法广告,违规
lso02aq.cn,违法广告,违规
lsowje12.cn,违法广告,违规
lswjs.com,违法广告,违规
ltnc.info,违法广告,违规
ltterd0x.cn,违法广告,违规
luceng.com,违法广告,违规
lucheng.us,违法广告,违规
luck1144.cn,违法广告,违规
luckweb.8866.org,违法广告,违规
lucyy.8800.org,违法广告,违规
lujiji.com,违法广告,违规
luoliao999.cn,违法广告,违规
luoliaomeinv.cn,违法广告,违规
luoliaow.com,违法广告,违规
luort.com,违法广告,违规
lvjht.eu,违法广告,违规
lwawa.cn,违法广告,违规
ly.40sese.com,违法广告,违规
lyboidomen.cn,违法广告,违规
lydfyy.pway.cn,违法广告,违规
lzey.3322.org,违法广告,违规
lzwd.3322.org,违法广告,违规
m-qq.com,违法广告,违规
m.3992929.com,违法广告,违规
m.99081.com,违法广告,违规
m.daodan8.com,违法广告,违规
m.ebankpay.info,违法广告,违规
m.ef44ee.cn,违法广告,违规
m.efessd.cn,违法广告,违规
m.fesfwe.cn,违法广告,违规
m.few32.cn,违法广告,违规
m.gegea4e.cn,违法广告,违规
m.gegeree.cn,违法广告,违规
m.kekese.com,违法广告,违规
m.sfs3wws.cn,违法广告,违规
m.wuc8.com,违法广告,违规
m.yidianse.com,违法广告,违规
m1.bzbattery.cn,违法广告,违规
m1300.co.cc,违法广告,违规
m1n2.cn,违法广告,违规
m2121.cn,违法广告,违规
m3.mesuo.net,违法广告,违规
m4.servik.com,违法广告,违规
m468.3322.org,违法广告,违规
m6mm.info,违法广告,违规
ma.dy6655.cn,违法广告,违规
ma118.com,违法广告,违规
maaroto.com,违法广告,违规
mac.ak737.cn,违法广告,违规
mac.rompoliy.cn,违法广告,违规
madaboutvisuals.com,违法广告,违规
magzepterl.com,违法广告,违规
mai2828.3322.org,违法广告,违规
mail.com.sina-va.cn,违法广告,违规
mail.ntplastics.com,违法广告,违规
mail.qq.com.wwvv.us,违法广告,违规
mail.you8x.com,违法广告,违规
mail13years.co.cc,违法广告,违规
mail2011ghjuyfbnghrtdcbhxcv.tk,违法广告,违规
mailobaolavajato.gratix.com.br,违法广告,违规
mailssrvs.com,违法广告,违规
mailvip1-6-3.cn,违法广告,违规
mailwbg4.com,违法广告,违规
main15052009.com,违法广告,违规
makotoro.com,违法广告,违规
malware-live-pro-scanv1.com,违法广告,违规
malwox.biz,违法广告,违规
mama.jijiyy4444.cn,违法广告,违规
man4polis.com,违法广告,违规
manawork.83.dnscnc.com,违法广告,违规
maopian.cc,违法广告,违规
maopian.in,违法广告,违规
maosixin.3322.org,违法广告,违规
marcopolo.uk.net,违法广告,违规
marhe.org,违法广告,违规
mariwield.cz.cc,违法广告,违规
martuz.cn,违法广告,违规
mashrooms.cn,违法广告,违规
masterip.vicp.net,违法广告,违规
masterjue.5166.info,违法广告,违规
masterwanker.com,违法广告,违规
masturbation.sexpornok.com,违法广告,违规
maxho.ru,违法广告,违规
maximmusprobivus.com,违法广告,违规
maxiu.vicp.cc,违法广告,违规
maya777.com,违法广告,违规
mb17173.9966.org,违法广告,违规
mbd2.org,违法广告,违规
mbmbmb.9966.org,违法广告,违规
mbr0.cn,违法广告,违规
mbr1.cn,违法广告,违规
mbr2.cn,违法广告,违规
